id,question,slug,description,outcomes,outcomePrices,volume,liquidity,startDate,endDate,closedTime,resolutionSource,tag_ids,tag_labels,clobTokenIds,side,probability7d,probability6d,probability5d,probability4d,probability3d,probability2d,probability1d,correct_at_7d,correct_at_1d
255137,Will a Republican win Massachusetts Presidential Election?,will-a-republican-win-massachusetts-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Massachusetts in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",271261.2375,0,2024-03-28T20:42:02.758Z,2024-11-05T12:00:00Z,2024-11-06 15:49:32+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""81287956216563635927089249852534199175096977768261698630182071522729126591231"", ""72439803812483022770655705957934750519596996190826092355115226571578814062989""]",R,0.0155,0.016,0.016,0.016,0.0155,0.0145,0.014,True,True
255168,Will a Republican win South Dakota Presidential Election?,will-a-republican-win-south-dakota-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in South Dakota in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",267536.0898,0,2024-03-28T19:48:50.232Z,2024-11-05T12:00:00Z,2024-11-06 12:05:20+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""80063816230204110269157420485424875613618386186396787952772012119071216119382"", ""90278480481360139989842933085962214828743531431890833608907098374809542474142""]",R,0.9765,0.9795,0.9795,0.9795,0.981,0.981,0.9795,True,True
255200,Will a Republican win Washington Presidential Election?,will-a-reoublican-win-washington-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Washington in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",228352.5662,0,2024-03-28T20:58:00.148Z,2024-11-05T12:00:00Z,2024-11-06 15:49:36+00,,"[""2"", ""100164"", ""100215"", ""822""]","[""Politics"", ""State Presidential Election"", ""All"", ""washington""]","[""94235946906178658512456575183052971380329766947917734276009677699582786499833"", ""72236656707959579668910416300512707784279380357329181168137740432272978331776""]",R,0.0175,0.0175,0.0175,0.0175,0.0175,0.0155,0.014,True,True
255123,Will a Republican win Kentucky Presidential Election?,will-a-republican-win-kentucky-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Kentucky in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification. ","[""Yes"", ""No""]","[""1"", ""0""]",227456.167,0,2024-03-28T20:31:55.662Z,2024-11-05T12:00:00Z,2024-11-06 10:48:33+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""34254373494905226613414161491269900903863555301826531182571994194422186646934"", ""96871655336102338620892377905003145400701121327420447391730622320736642396354""]",R,0.987,0.9915,0.9915,0.9915,0.986,0.9875,0.9875,True,True
255116,Will a Democrat win Kansas Presidential Election?,will-a-democrat-win-kansas-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Kansas in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",224269.2902,0,2024-03-28T20:29:44.693Z,2024-11-05T12:00:00Z,2024-11-06 13:46:02+00,,"[""375"", ""100164"", ""2"", ""100215""]","[""u.s. election"", ""State Presidential Election"", ""Politics"", ""All""]","[""107582894676452497590504393081021510710751459674916104240126796676771313886921"", ""104017383362435939431810466305320872397597820532031281945017145397482082549414""]",D,0.013,0.016,0.0165,0.0245,0.0135,0.0585,0.025,True,True
255036,Will a Republican win Alabama Presidential Election?,will-a-republican-win-alabama-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Alabama in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",218302.3723,0,2024-03-28T20:12:04.351Z,2024-11-05T12:00:00Z,2024-11-06 12:10:36+00,,"[""2"", ""375"", ""100164"", ""176"", ""100215""]","[""Politics"", ""u.s. election"", ""State Presidential Election"", ""us elections"", ""All""]","[""62653825878169746057080808230062309407934053249437183199235461061822034801024"", ""56238321291686208464966738957483799499386525723891177621834671421061054536617""]",R,0.9885,0.9865,0.987,0.9865,0.9875,0.987,0.986,True,True
255136,Will a Democrat win Massachusetts Presidential Election?,will-a-democrat-win-massachusetts-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Massachusetts in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",217279.5242,0,2024-03-28T20:41:54.682Z,2024-11-05T12:00:00Z,2024-11-06 15:54:32+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""35718673949429296742313952015159188391888764570436588920545168473977619637738"", ""27543841511771722857014630577766927130593763892619565653358787257780176938394""]",D,0.983,0.983,0.983,0.9835,0.9865,0.9855,0.9875,True,True
255167,Will a Democrat win South Dakota Presidential Election?,will-a-democrat-win-south-dakota-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in South Dakota in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",213694.6186,0,2024-03-28T19:48:45.284Z,2024-11-05T12:00:00Z,2024-11-06 15:29:13+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""105742278895779392184517567088147476702553818055925607866681628906726505150563"", ""103817554879098980143189456527608321905884757182906793330525824422625380941210""]",D,0.004,0.005,0.0055,0.0055,0.0055,0.0035,0.009,True,True
255101,Will a Democrat win Illinois Presidential Election?,will-a-democrat-win-illinois-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Illinois in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",202726.0893,0,2024-03-28T20:20:39.915Z,2024-11-05T12:00:00Z,2024-11-06 15:54:38+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""7403471368872615551064932909685234769891771208569638697132308530857339306163"", ""104787647822868822357359441131111533792748012596854778945907667078461254165074""]",D,0.977,0.973,0.964,0.9735,0.9775,0.9795,0.982,True,True
255180,Will a Republican win Utah Presidential Election?,will-a-republican-win-utah-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Utah in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",199550.4499,0,2024-03-28T20:05:54.811Z,2024-11-05T12:00:00Z,2024-11-06 14:40:47+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""48952778114812305855011039621750327379121824029996306523202429232292910423319"", ""31051715593409855279555117261170492630314968504456880579367476144382090736419""]",R,0.9785,0.9775,0.9795,0.9785,0.9795,0.9815,0.9815,True,True
500506,Will a Republican win Delaware Presidential Election?,will-a-republican-win-delaware-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Delaware in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",196611.239,0,2024-03-28T20:16:20.841Z,2024-11-05T12:00:00Z,2024-11-06 14:55:26+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""87043082768935693715129767462273934029587358151911416123872278358961719248124"", ""94321836927970312324642614646893791194578317535406463702515171008457666482993""]",R,0.0255,0.026,0.0285,0.0265,0.026,0.021,0.016,True,True
500505,Will a Democrat win Delaware Presidential Election?,will-a-democrat-win-delaware-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Delaware in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",196361.5464,0,2024-03-28T20:16:15.319Z,2024-11-05T12:00:00Z,2024-11-06 15:00:30+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""41800066775270666807347286837423841221458892997386111237977179800766053318940"", ""9373572127338385550301284111919152226727501080608779285569732041567482590017""]",D,0.9735,0.971,0.9695,0.9725,0.9755,0.978,0.982,True,True
255107,Will a Republican win Indiana Presidential Election?,will-a-republican-win-indiana-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Indiana in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",194057.8092,0,2024-03-28T21:55:14.674Z,2024-11-05T12:00:00Z,2024-11-06 17:05:10+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""15920244308774217097829319597932290823172348889536312734584288906945953156487"", ""6014935064430038714109721515604082834596122781026652436070525079392437755883""]",R,0.977,0.976,0.9765,0.9785,0.981,0.9695,0.9645,True,True
255070,Will a Democrat win Connecticut Presidential Election?,will-a-democrat-win-connecticut-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Connecticut in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",189595.4321,0,2024-03-28T20:15:42.739Z,2024-11-05T12:00:00Z,2024-11-06 15:44:12+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""23562921377015009275897082172170957365183865786898450469827167388868399731207"", ""73714725616721381126008185368249464089759854003094434145995777153653846123389""]",D,0.981,0.979,0.981,0.981,0.9815,0.982,0.986,True,True
255102,Will a Republican win Illinois Presidential Election?,will-a-republican-win-illinois-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Illinois in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",188191.3989,0,2024-03-28T20:20:46.778Z,2024-11-05T12:00:00Z,2024-11-06 15:54:28+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""101750528828230644663458312609422438541903878295251862307920265464444659682236"", ""40648444297793805897906298748893239519653166513164883629967739376851672620436""]",R,0.0195,0.0265,0.0335,0.022,0.0225,0.0205,0.018,True,True
500503,Will a Republican win Nebraska's 1st congressional district?,congressional-district-1st-nebraska-will-a-republican-win,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Nebraska's 1st congressional district in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",160189.0102,0,2024-04-10T19:20:11.269Z,2024-11-05T12:00:00Z,2024-11-06 19:10:11+00,,"[""2"", ""100164"", ""100215"", ""100316"", ""100317""]","[""Politics"", ""State Presidential Election"", ""All"", ""NE1"", ""NE-1""]","[""103290835122758017805654514635732515123742923280766439945880102310276815709854"", ""53817436389615458210557483768445372983066984267253821457984126277125233806970""]",R,0.9815,0.9805,0.981,0.981,0.98,0.9795,0.979,True,True
255056,Will a Republican win Arkansas Presidential Election?,will-a-republican-win-arkansas-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Arkansas in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",156941.3816,0,2024-03-28T20:13:34.435Z,2024-11-05T12:00:00Z,2024-11-06 12:10:52+00,,"[""100164"", ""176"", ""375"", ""2"", ""100215""]","[""State Presidential Election"", ""us elections"", ""u.s. election"", ""Politics"", ""All""]","[""104091544416403282449055832231256209492811594546272123381676430271281377009495"", ""114414492357340436599700337392039394043954014787221135063016220943131191562276""]",R,0.988,0.987,0.987,0.987,0.99,0.992,0.996,True,True
255041,Will a Republican win Montana Presidential Election?,will-a-republican-win-montana-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Montana in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",153723.2502,0,2024-03-28T20:47:55.675Z,2024-11-05T12:00:00Z,2024-11-06 19:14:43+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""84439837773164457721562938989476144514221691118767622414917017467498968008300"", ""13310920505912195795685878817959980798587941390838176717288739704026908151901""]",R,0.984,0.985,0.985,0.986,0.9865,0.9875,0.985,True,True
255071,Will a Republican win Connecticut Presidential Election?,will-a-republican-win-connecticut-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Connecticut in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",152403.6943,0,2024-03-28T20:15:47.422Z,2024-11-05T12:00:00Z,2024-11-06 15:44:02+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""38390716162236669376777578672738922254175457432609528432958168185061562868880"", ""97582575770985493714882745699501935388502057200748234426392268775131780785257""]",R,0.0105,0.0155,0.0155,0.0155,0.0155,0.0145,0.0145,True,True
255186,Will a Democrat win Vermont Presidential Election?,will-a-democrat-win-vermont-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Vermont in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",151103.2506,0,2024-03-28T20:06:43.765Z,2024-11-05T12:00:00Z,2024-11-20 17:38:30.502018+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""11028128816747208091712416695867799346427713160768328916071913494285831076399"", ""19064017959212910994646458689910004951720991332986086157865346902822093585076""]",D,0.9815,0.982,0.982,0.9815,0.985,0.987,0.987,True,True
500550,Will a Democrat win Maine's 2nd congressional district?,congressional-district-2nd-maine-will-a-democrat-win,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Maine's 2nd congressional district in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification. ","[""Yes"", ""No""]","[""0"", ""1""]",148519.2615,0,2024-04-10T19:31:52.917Z,2024-11-05T12:00:00Z,2024-11-07 19:23:30+00,,"[""2"", ""100164"", ""100215"", ""100322"", ""100323""]","[""Politics"", ""State Presidential Election"", ""All"", ""ME2"", ""ME-2""]","[""44654349958461050053406728973079846715045626572694293369547984435775623589312"", ""35146497898416205827043529558767688423973661575262750615714111340634784642427""]",D,0.045,0.0345,0.0675,0.1375,0.1355,0.153,0.155,True,True
255096,Will a Republican win Idaho Presidential Election?,will-a-republican-win-idaho-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Idaho in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",147990.9628,0,2024-03-28T20:20:05.868Z,2024-11-05T12:00:00Z,2024-11-06 15:38:58+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""72149517308695537813005938954628437933289560515726904838630509732400908747573"", ""61216280730679409119255246660553015863878351184414772273084557897935857241554""]",R,0.987,0.985,0.9865,0.985,0.986,0.986,0.986,True,True
255121,Will a Democrat win Kentucky Presidential Election?,will-a-democrat-win-kentucky-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Kentucky in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",146626.4798,0,2024-03-28T20:31:32.146Z,2024-11-05T12:00:00Z,2024-11-06 10:29:58+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""60889048147797524701800007101188575250723716324205064929302470026955323396113"", ""110824948174136393319446534814629401450997149208924182574408000036681728080855""]",D,0.0035,0.0025,0.0025,0.0025,0.003,0.0025,0.005,True,True
255157,Will a Democrat win Missouri Presidential Election?,will-a-democrat-win-missouri-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Missouri in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",140716.2456,0,2024-03-28T20:47:14.479Z,2024-11-05T12:00:00Z,2024-11-06 12:55:25+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""44838157404976619123429287997308360643936862040748095697293284113477019609417"", ""33800365545819449595567082750537714910337509144644384454171903906829894621251""]",D,0.0105,0.008,0.0035,0.0035,0.011,0.0035,0.008,True,True
255187,Will a Republican win Vermont Presidential Election?,will-a-republican-win-vermont-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Vermont in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",137102.6434,0,2024-03-28T20:06:52.348Z,2024-11-05T12:00:00Z,2024-11-06 13:55:56+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""76092596726198361963723953215831515429856423973929903397465402948022546314415"", ""67472833264817491147966650326420021123413109747272536196035621197428430819408""]",R,0.016,0.016,0.016,0.0155,0.0145,0.012,0.0135,True,True
255106,Will a Democrat win Indiana Presidential Election?,will-a-democrat-win-indiana-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Indiana in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",135500.359,0,2024-03-28T21:54:39.056Z,2024-11-05T12:00:00Z,2024-11-06 17:05:06+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""62726474501330952673975964063198467443204335271354371758722889168638240132125"", ""38026789641184820237550301175405502894015275677675111757835059046702298653689""]",D,0.015,0.016,0.015,0.014,0.017,0.0275,0.037,True,True
255165,Will a Republican win South Carolina Presidential Election?,will-a-republican-win-south-carolina-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in South Carolina in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",129476.5262,0,2024-03-28T20:02:36.298Z,2024-11-05T12:00:00Z,2024-11-06 11:04:24+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""111664753297433262576637731200944487188659019486371805508841487238252606157505"", ""82028066649330229584200995736401068025546035525872820670153390037178808685989""]",R,0.9745,0.975,0.975,0.9765,0.978,0.9765,0.9775,True,True
255203,Will a Republican win West Virginia Presidential Election?,will-a-republican-win-west-virginia-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in West Virginia in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",120831.5115,0,2024-03-28T20:56:19.584Z,2024-11-05T12:00:00Z,2024-11-06 12:50:48+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""55101621832929791559343826945557585962064088322494549864822043888829582860479"", ""102166724325821581581981999311085840950370317506783911932906731546366483222428""]",R,0.982,0.979,0.9815,0.979,0.9835,0.986,0.9885,True,True
