id,question,slug,description,outcomes,outcomePrices,volume,liquidity,startDate,endDate,closedTime,resolutionSource,tag_ids,tag_labels,clobTokenIds
253592,Will Joe Biden win the 2024 US Presidential Election?,will-joe-biden-win-the-2024-us-presidential-election,"This market will resolve to “Yes” if Joe Biden wins the 2024 US Presidential Election. Otherwise, this market will resolve to “No.”

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race for the same candidate by the inauguration date (January 20, 2025) this market will resolve based on who is inaugurated.","[""Yes"", ""No""]","[""0"", ""1""]",72176112.338298,0,2024-01-04T22:58:00Z,2024-11-05T12:00:00Z,2024-11-06 19:31:03+00,,"[""2"", ""1101"", ""15"", ""176"", ""185"", ""1102"", ""144"", ""187"", ""945"", ""382"", ""55"", ""126"", ""214"", ""142"", ""1103"", ""152"", ""57"", ""177"", ""160"", ""26"", ""220"", ""360"", ""704"", ""589"", ""1104"", ""24"", ""100215"", ""101168""]","[""Politics"", ""US Election"", ""Joe Biden"", ""us elections"", ""2024 election"", ""2024 us presidential election"", ""Elections"", ""kanye west"", ""michelle obama"", ""chris christie"", ""vivek ramaswamy"", ""Trump"", ""hillary clinton"", ""nikki haley"", ""aoc"", ""democratic party"", ""2024 presidential election"", ""gavin newsom"", ""ron desantis"", ""republican party"", ""kamala harris"", ""robert f. kennedy jr."", ""elizabeth warren"", ""us presidential election 2024"", ""bernie sanders"", ""USA Election"", ""All"", ""potusbanner""]","[""88027839609243624193415614179328679602612916497045596227438675518749602824929"", ""34731657770883441140875001518098751138877095477683682718012432921110142479972""]"
253731,Will Hillary Clinton win the popular vote in the 2024 Presidential Election?,will-hillary-clinton-win-the-popular-vote-in-the-2024-presidential-election,"This market will resolve to “Yes” if Hillary Clinton is the candidate who receives the most votes in the 2024 U.S. presidential election, otherwise this market will resolve to “No.”

In case of a tie, this market will resolve in favor of the candidate whose last name comes first in alphabetical order.

The resolution source will be an overwhelming consensus of credible reporting as to who is the winner of the popular vote.

Note: An update may be made to this market to allow for early expiration if the candidate is definitively no longer in contention for the presidency.
","[""Yes"", ""No""]","[""0"", ""1""]",70237132.505143,0,2024-01-09T23:46:00Z,2024-11-05T00:00:00Z,2024-11-12 07:59:27+00,,"[""2"", ""168"", ""214"", ""1201"", ""187"", ""1199"", ""274"", ""55"", ""945"", ""339"", ""1104"", ""144"", ""26"", ""1103"", ""382"", ""142"", ""271"", ""704"", ""160"", ""15"", ""126"", ""177"", ""57"", ""220"", ""100215"", ""1101""]","[""Politics"", ""presidential election"", ""hillary clinton"", ""voting"", ""kanye west"", ""Popular Vote"", ""presidential election 2024"", ""vivek ramaswamy"", ""michelle obama"", ""election"", ""bernie sanders"", ""Elections"", ""republican party"", ""aoc"", ""chris christie"", ""nikki haley"", ""democrats"", ""elizabeth warren"", ""ron desantis"", ""Joe Biden"", ""Trump"", ""gavin newsom"", ""2024 presidential election"", ""kamala harris"", ""All"", ""US Election""]","[""21331146930618962824689789220409196138572970640663273021860765909977344077098"", ""72030927215702361814290973244368675464536489585886402057335674636016647741043""]"
512246,Will Austin Scott be the first elected Speaker of the House for the 119th congress?,will-austin-scott-be-the-first-elected-speaker-of-the-house-for-the-119th-congress,"This market will resolve to ""Yes"" if Austin Scott becomes the first-elected Speaker of the House in the 119th United States Congress. Otherwise, this market will resolve to ""No"".

Any individual elected to be, appointed to be, or serving as Speaker pro tempore in the 119th congress will have no bearing on the resolution of this market. Only the first-elected Speaker of the House will count toward the resolution of this market.

If the election for the first Speaker for the 119th Congress is not finalized by June 30, 2025, 11:59 PM ET, this market will resolve to ""No"".

The primary resolution source for this market will be official information from the government of the United States of America (ex: https://www.speaker.gov/, https://www.house.gov/), however credible reporting may be used.","[""Yes"", ""No""]","[""0"", ""1""]",67258993.77656,0,2024-11-06T23:04:41.569613Z,2025-06-30T12:00:00Z,2025-01-03 23:22:49+00,,"[""101542"", ""1101"", ""101279"", ""101614"", ""24"", ""2"", ""514"", ""100344"", ""101616""]","[""Gov Shutdown"", ""US Election"", ""house"", ""Speaker"", ""USA Election"", ""Politics"", ""Congress"", ""House Races"", ""Speaker Election""]","[""83081225549464525786604921429823254061702747984805625369909547871933046013906"", ""65560207284874123441584537082169611042873507837195788078935581907371546857254""]"
512245,Will Jack Bergman be the first elected Speaker of the House for the 119th congress?,will-jack-bergman-be-the-first-elected-speaker-of-the-house-for-the-119th-congress,"This market will resolve to ""Yes"" if Jack Bergman becomes the first-elected Speaker of the House in the 119th United States Congress. Otherwise, this market will resolve to ""No"".

Any individual elected to be, appointed to be, or serving as Speaker pro tempore in the 119th congress will have no bearing on the resolution of this market. Only the first-elected Speaker of the House will count toward the resolution of this market.

If the election for the first Speaker for the 119th Congress is not finalized by June 30, 2025, 11:59 PM ET, this market will resolve to ""No"".

The primary resolution source for this market will be official information from the government of the United States of America (ex: https://www.speaker.gov/, https://www.house.gov/), however credible reporting may be used.","[""Yes"", ""No""]","[""0"", ""1""]",58633495.646624,0,2024-11-06T23:03:59.845621Z,2025-06-30T12:00:00Z,2025-01-03 23:17:21+00,,"[""101542"", ""1101"", ""101279"", ""101614"", ""24"", ""2"", ""514"", ""100344"", ""101616""]","[""Gov Shutdown"", ""US Election"", ""house"", ""Speaker"", ""USA Election"", ""Politics"", ""Congress"", ""House Races"", ""Speaker Election""]","[""62245609622379299765169465480312589524657261442953990166038046572673569490658"", ""108471156524434518973805009388043350703773011538436876274713478216693894565581""]"
510319,Trump ends Ukraine war in first 90 days?,trump-wins-ends-ukraine-war-in-90-days,"This market will resolve to ""Yes"" if both of the following two conditions are met:

1) Donald J. Trump wins the 2024 US Presidential election.

2) An armistice, ceasefire, or negotiated settlement is announced by both Ukraine and Russia regarding the ongoing war in Ukraine at any point between the Associated Press calling the election for Donald Trump, and April 19, 2025, 11:59 PM ET. 

Otherwise, this market will resolve to ""No"".

If Trump loses the 2024 US Presidential election, this market will immediately resolve to ""No"". The resolution source for Trump winning the presidency is the Associated Press, Fox News, and NBC. This portion of the market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race for the same candidate by the inauguration date (January 20, 2025) this market will resolve based on who is inaugurated.

To count toward the resolution of this market, an armistice, ceasefire, and/or negotiated settlement must be indicative of at least the temporary end of the Ukraine-Russia military conflict, must pertain to all theaters of military conflict between the two countries, and be declared through official channels by both countries. The specific date that such an agreement will take effect is not relevant to the resolution of this market. The only requirement is that the agreement must be announced within this market's specified timeframe.

This market will resolve based on the first announcement of such an armistice, ceasefire, and/or negotiated settlement. If it is first announced before this market's timeframe, this market will immediately resolve to ""No"".
","[""Yes"", ""No""]","[""0"", ""1""]",56491984.2956951,0,2024-10-22T20:24:02.796Z,2025-04-20T12:00:00Z,2025-04-24 00:57:31+00,,"[""101112"", ""101110"", ""100335"", ""126"", ""24"", ""2"", ""96"", ""100265"", ""101191"", ""1101"", ""101694"", ""334"", ""101794"", ""101801"", ""101970"", ""188""]","[""zerohedge"", ""Creators"", ""Trending Markets"", ""Trump"", ""USA Election"", ""Politics"", ""Ukraine"", ""Geopolitics"", ""Trump Presidency"", ""US Election"", ""Trump 100 Days"", ""ceasefire"", ""Foreign Policy"", ""First 100 days"", ""World"", ""U.S. Politics""]","[""84888738552927367074645370589243532246434846262240067551074642775011167355434"", ""86857783363775257860227917708309268561005168570896999677788731255030014967896""]"
253594,Will Gavin Newsom win the 2024 US Presidential Election?,will-gavin-newsom-win-the-2024-us-presidential-election,"This market will resolve to “Yes” if Gavin Newsom wins the 2024 US Presidential Election. Otherwise, this market will resolve to “No.”

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race for the same candidate by the inauguration date (January 20, 2025) this market will resolve based on who is inaugurated.

Note: An update may be made to this market to allow for early expiration if the candidate is definitively no longer in contention for the presidency.","[""Yes"", ""No""]","[""0"", ""1""]",54161276.228088,0,2024-01-04T23:00:00Z,2024-11-05T00:00:00Z,2024-11-06 18:08:56+00,,"[""2"", ""1101"", ""177"", ""185"", ""15"", ""26"", ""214"", ""126"", ""142"", ""1103"", ""704"", ""382"", ""176"", ""1104"", ""57"", ""55"", ""187"", ""589"", ""160"", ""152"", ""144"", ""360"", ""1102"", ""24"", ""945"", ""220"", ""100215"", ""101168""]","[""Politics"", ""US Election"", ""gavin newsom"", ""2024 election"", ""Joe Biden"", ""republican party"", ""hillary clinton"", ""Trump"", ""nikki haley"", ""aoc"", ""elizabeth warren"", ""chris christie"", ""us elections"", ""bernie sanders"", ""2024 presidential election"", ""vivek ramaswamy"", ""kanye west"", ""us presidential election 2024"", ""ron desantis"", ""democratic party"", ""Elections"", ""robert f. kennedy jr."", ""2024 us presidential election"", ""USA Election"", ""michelle obama"", ""kamala harris"", ""All"", ""potusbanner""]","[""99200347365169760700385453164878188504479548439905371494493482364634358863823"", ""88063614818983277039870506697948521713429593096456892435153186054911641634952""]"
512248,Will Elise Stefanik be the first elected Speaker of the House for the 119th congress?,will-elise-stefanik-be-the-first-elected-speaker-of-the-house-for-the-119th-congress,"This market will resolve to ""Yes"" if Elise Stefanik becomes the first-elected Speaker of the House in the 119th United States Congress. Otherwise, this market will resolve to ""No"".

Any individual elected to be, appointed to be, or serving as Speaker pro tempore in the 119th congress will have no bearing on the resolution of this market. Only the first-elected Speaker of the House will count toward the resolution of this market.

If the election for the first Speaker for the 119th Congress is not finalized by June 30, 2025, 11:59 PM ET, this market will resolve to ""No"".

The primary resolution source for this market will be official information from the government of the United States of America (ex: https://www.speaker.gov/, https://www.house.gov/), however credible reporting may be used.","[""Yes"", ""No""]","[""0"", ""1""]",54151183.846678,0,2024-11-06T23:05:27.645133Z,2025-06-30T12:00:00Z,2025-01-03 23:22:45+00,,"[""101542"", ""1101"", ""101279"", ""101614"", ""24"", ""2"", ""514"", ""100344"", ""101616""]","[""Gov Shutdown"", ""US Election"", ""house"", ""Speaker"", ""USA Election"", ""Politics"", ""Congress"", ""House Races"", ""Speaker Election""]","[""9709043459418676565235115093720068203715019366717274658072340786119112024797"", ""18659385250968208060382444418108575832949975483251250293936627899023630957353""]"
253724,Will RFK Jr. win the popular vote in the 2024 Presidential Election?,will-rfk-jr-win-the-popular-vote-in-the-2024-presidential-election,"This market will resolve to “Yes” if Robert F. Kennedy Jr. is the candidate who receives the most votes in the 2024 U.S. presidential election, otherwise this market will resolve to “No.”

In case of a tie, this market will resolve in favor of the candidate whose last name comes first in alphabetical order.

The resolution source will be an overwhelming consensus of credible reporting as to who is the winner of the popular vote.

Note: An update may be made to this market to allow for early expiration if the candidate is definitively no longer in contention for the presidency.
","[""Yes"", ""No""]","[""0"", ""1""]",47770370.83836,0,2024-01-09T23:40:00Z,2024-11-05T00:00:00Z,2024-11-12 09:52:55+00,,"[""2"", ""274"", ""1199"", ""1104"", ""26"", ""1201"", ""160"", ""144"", ""15"", ""704"", ""1103"", ""214"", ""945"", ""168"", ""177"", ""339"", ""142"", ""55"", ""187"", ""220"", ""126"", ""271"", ""382"", ""57"", ""100215"", ""1101""]","[""Politics"", ""presidential election 2024"", ""Popular Vote"", ""bernie sanders"", ""republican party"", ""voting"", ""ron desantis"", ""Elections"", ""Joe Biden"", ""elizabeth warren"", ""aoc"", ""hillary clinton"", ""michelle obama"", ""presidential election"", ""gavin newsom"", ""election"", ""nikki haley"", ""vivek ramaswamy"", ""kanye west"", ""kamala harris"", ""Trump"", ""democrats"", ""chris christie"", ""2024 presidential election"", ""All"", ""US Election""]","[""6333204770411034121381004753674929868178817465526206481102652091802294810372"", ""75745745045456887896132402809740705215382251376613233135883491325350121154511""]"
253596,Will Ron DeSantis win the 2024 US Presidential Election?,will-ron-desantis-win-the-2024-us-presidential-election,"This market will resolve to “Yes” if Ron DeSantis wins the 2024 US Presidential Election. Otherwise, this market will resolve to “No.”

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race for the same candidate by the inauguration date (January 20, 2025) this market will resolve based on who is inaugurated.

Note: An update may be made to this market to allow for early expiration if the candidate is definitively no longer in contention for the presidency.","[""Yes"", ""No""]","[""0"", ""1""]",46309049.202369,0,2024-01-04T23:02:00Z,2024-11-05T12:00:00Z,2024-11-06 19:31:05+00,,"[""2"", ""144"", ""1101"", ""160"", ""1103"", ""55"", ""26"", ""185"", ""220"", ""15"", ""142"", ""360"", ""176"", ""187"", ""177"", ""126"", ""152"", ""589"", ""945"", ""24"", ""1102"", ""1104"", ""214"", ""57"", ""382"", ""704"", ""100215"", ""101168""]","[""Politics"", ""Elections"", ""US Election"", ""ron desantis"", ""aoc"", ""vivek ramaswamy"", ""republican party"", ""2024 election"", ""kamala harris"", ""Joe Biden"", ""nikki haley"", ""robert f. kennedy jr."", ""us elections"", ""kanye west"", ""gavin newsom"", ""Trump"", ""democratic party"", ""us presidential election 2024"", ""michelle obama"", ""USA Election"", ""2024 us presidential election"", ""bernie sanders"", ""hillary clinton"", ""2024 presidential election"", ""chris christie"", ""elizabeth warren"", ""All"", ""potusbanner""]","[""54541905023211985194827443687227462634594584372996482268933020846517872533280"", ""31047886014226264999763088291196820581455214827362848029616905203866058950804""]"
253728,Will Ron DeSantis win the popular vote in the 2024 Presidential Election?,will-ron-desantis-win-the-popular-vote-in-the-2024-presidential-election,"This market will resolve to “Yes” if Ron DeSantis is the candidate who receives the most votes in the 2024 U.S. presidential election, otherwise this market will resolve to “No.”

In case of a tie, this market will resolve in favor of the candidate whose last name comes first in alphabetical order.

The resolution source will be an overwhelming consensus of credible reporting as to who is the winner of the popular vote.

Note: An update may be made to this market to allow for early expiration if the candidate is definitively no longer in contention for the presidency.
","[""Yes"", ""No""]","[""0"", ""1""]",39315353.333832,0,2024-01-09T23:44:00Z,2024-11-05T00:00:00Z,2024-11-12 09:03:05+00,,"[""2"", ""168"", ""160"", ""1201"", ""274"", ""945"", ""57"", ""704"", ""1199"", ""15"", ""142"", ""1104"", ""187"", ""177"", ""144"", ""271"", ""26"", ""126"", ""339"", ""55"", ""220"", ""382"", ""214"", ""1103"", ""100215"", ""1101""]","[""Politics"", ""presidential election"", ""ron desantis"", ""voting"", ""presidential election 2024"", ""michelle obama"", ""2024 presidential election"", ""elizabeth warren"", ""Popular Vote"", ""Joe Biden"", ""nikki haley"", ""bernie sanders"", ""kanye west"", ""gavin newsom"", ""Elections"", ""democrats"", ""republican party"", ""Trump"", ""election"", ""vivek ramaswamy"", ""kamala harris"", ""chris christie"", ""hillary clinton"", ""aoc"", ""All"", ""US Election""]","[""22198899803799400842653407696459652606619797905839715433140999262976116021845"", ""107275417694529311248022017394742033208095565936648770987025176324471482957102""]"
253730,Will Michelle Obama win the popular vote in the 2024 Presidential Election?,will-michelle-obama-win-the-popular-vote-in-the-2024-presidential-election,"This market will resolve to “Yes” if Michelle Obama is the candidate who receives the most votes in the 2024 U.S. presidential election, otherwise this market will resolve to “No.”

In case of a tie, this market will resolve in favor of the candidate whose last name comes first in alphabetical order.

The resolution source will be an overwhelming consensus of credible reporting as to who is the winner of the popular vote.

Note: An update may be made to this market to allow for early expiration if the candidate is definitively no longer in contention for the presidency.
","[""Yes"", ""No""]","[""0"", ""1""]",36970806.278363,0,2024-01-09T23:46:00Z,2024-11-05T00:00:00Z,2024-11-12 09:03:01+00,,"[""2"", ""144"", ""945"", ""57"", ""1201"", ""271"", ""274"", ""1103"", ""126"", ""15"", ""177"", ""187"", ""1104"", ""1199"", ""55"", ""142"", ""704"", ""168"", ""339"", ""220"", ""160"", ""26"", ""214"", ""382"", ""100215"", ""1101""]","[""Politics"", ""Elections"", ""michelle obama"", ""2024 presidential election"", ""voting"", ""democrats"", ""presidential election 2024"", ""aoc"", ""Trump"", ""Joe Biden"", ""gavin newsom"", ""kanye west"", ""bernie sanders"", ""Popular Vote"", ""vivek ramaswamy"", ""nikki haley"", ""elizabeth warren"", ""presidential election"", ""election"", ""kamala harris"", ""ron desantis"", ""republican party"", ""hillary clinton"", ""chris christie"", ""All"", ""US Election""]","[""1751860013162459682513846908194657754945547227915014803838522488782202409170"", ""65836549226729331188746373092142669933344738661255360638161110343569416718475""]"
253736,Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,will-any-other-democrat-politician-win-the-popular-vote-in-the-2024-presidential-election,"This market will resolve to “Yes” if any other Democratic Politician other than Joe Biden, Gavin Newsom, Robert F. Kennedy Jr., Kamala Harris, Michelle Obama, Hillary Clinton, AOC, Bernie Sanders, and Elizabeth Warren is the candidate who receives the most votes in the 2024 U.S. presidential election, otherwise this market will resolve to “No.”

In case of a tie, this market will resolve in favor of the candidate whose last name comes first in alphabetical order.

The resolution source will be an overwhelming consensus of credible reporting as to who is the winner of the popular vote.","[""Yes"", ""No""]","[""0"", ""1""]",36496306.548087,0,2024-01-09T23:51:00Z,2024-11-05T00:00:00Z,2024-11-12 08:18:43+00,,"[""2"", ""144"", ""271"", ""274"", ""1103"", ""1104"", ""382"", ""142"", ""187"", ""55"", ""57"", ""339"", ""220"", ""1199"", ""168"", ""177"", ""160"", ""15"", ""126"", ""945"", ""26"", ""214"", ""704"", ""1201"", ""100215"", ""1101""]","[""Politics"", ""Elections"", ""democrats"", ""presidential election 2024"", ""aoc"", ""bernie sanders"", ""chris christie"", ""nikki haley"", ""kanye west"", ""vivek ramaswamy"", ""2024 presidential election"", ""election"", ""kamala harris"", ""Popular Vote"", ""presidential election"", ""gavin newsom"", ""ron desantis"", ""Joe Biden"", ""Trump"", ""michelle obama"", ""republican party"", ""hillary clinton"", ""elizabeth warren"", ""voting"", ""All"", ""US Election""]","[""35181131500187602593152358358430710972979053258824221563421108711539553867878"", ""1474350621956173478532931665613193512109071588800630369304586513574562639231""]"
253737,Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,will-any-other-republican-politician-win-the-popular-vote-in-the-2024-presidential-election,"This market will resolve to “Yes” if any other Republican Politician other than Donald J. Trump, Nikki Haley, Robert F. Kennedy Jr., Ron DeSantis, Vivek Ramaswamy, and Chris Christie is the candidate who receives the most votes in the 2024 U.S. presidential election, otherwise this market will resolve to “No.”

In case of a tie, this market will resolve in favor of the candidate whose last name comes first in alphabetical order.

The resolution source will be an overwhelming consensus of credible reporting as to who is the winner of the popular vote.","[""Yes"", ""No""]","[""0"", ""1""]",35232789.166403,0,2024-01-09T23:51:00Z,2024-11-04T12:00:00Z,2024-11-12 08:13:51+00,,"[""2"", ""168"", ""26"", ""1199"", ""945"", ""160"", ""57"", ""1103"", ""15"", ""382"", ""214"", ""144"", ""55"", ""142"", ""126"", ""187"", ""339"", ""274"", ""1201"", ""220"", ""177"", ""704"", ""271"", ""1104"", ""100215"", ""1101""]","[""Politics"", ""presidential election"", ""republican party"", ""Popular Vote"", ""michelle obama"", ""ron desantis"", ""2024 presidential election"", ""aoc"", ""Joe Biden"", ""chris christie"", ""hillary clinton"", ""Elections"", ""vivek ramaswamy"", ""nikki haley"", ""Trump"", ""kanye west"", ""election"", ""presidential election 2024"", ""voting"", ""kamala harris"", ""gavin newsom"", ""elizabeth warren"", ""democrats"", ""bernie sanders"", ""All"", ""US Election""]","[""112088350297212871005957317665882725534893348963074328745636862535667157230163"", ""77714068141593383554738676563823018835776466100255246984703171563544034785022""]"
253635,Will AOC win the 2024 US Presidential Election?,will-aoc-win-the-2024-us-presidential-election,"This market will resolve to “Yes” if Alexandria Ocasio-Cortez wins the 2024 US Presidential Election. Otherwise, this market will resolve to “No.”

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race for the same candidate by the inauguration date (January 20, 2025) this market will resolve based on who is inaugurated.

Note: An update may be made to this market to allow for early expiration if the candidate is definitively no longer in contention for the presidency.","[""Yes"", ""No""]","[""0"", ""1""]",22011560.654836,0,2024-01-06T20:12:00Z,2024-11-05T12:00:00Z,2024-11-06 20:09:45+00,,"[""2"", ""1103"", ""144"", ""589"", ""945"", ""176"", ""126"", ""1104"", ""142"", ""55"", ""15"", ""185"", ""382"", ""57"", ""1102"", ""704"", ""214"", ""160"", ""26"", ""177"", ""187"", ""24"", ""360"", ""1101"", ""152"", ""220"", ""100215"", ""101168""]","[""Politics"", ""aoc"", ""Elections"", ""us presidential election 2024"", ""michelle obama"", ""us elections"", ""Trump"", ""bernie sanders"", ""nikki haley"", ""vivek ramaswamy"", ""Joe Biden"", ""2024 election"", ""chris christie"", ""2024 presidential election"", ""2024 us presidential election"", ""elizabeth warren"", ""hillary clinton"", ""ron desantis"", ""republican party"", ""gavin newsom"", ""kanye west"", ""USA Election"", ""robert f. kennedy jr."", ""US Election"", ""democratic party"", ""kamala harris"", ""All"", ""potusbanner""]","[""6238317280296426865475638559260472448644617115418089359113344407432348159324"", ""41954490041086867564121643018635419147920198909390751107256363360262392619696""]"
253723,Will Nikki Haley win the popular vote in the 2024 Presidential Election?,will-nikki-haley-win-the-popular-vote-in-the-2024-presidential-election,"This market will resolve to “Yes” if Nikki Haley is the candidate who receives the most votes in the 2024 U.S. presidential election, otherwise this market will resolve to “No.”

In case of a tie, this market will resolve in favor of the candidate whose last name comes first in alphabetical order.

The resolution source will be an overwhelming consensus of credible reporting as to who is the winner of the popular vote.

Note: An update may be made to this market to allow for early expiration if the candidate is definitively no longer in contention for the presidency.
","[""Yes"", ""No""]","[""0"", ""1""]",21923974.494067,0,2024-01-09T23:39:00Z,2024-11-05T00:00:00Z,2024-11-12 09:47:57+00,,"[""142"", ""2"", ""168"", ""1199"", ""15"", ""274"", ""55"", ""1201"", ""26"", ""945"", ""214"", ""160"", ""271"", ""1104"", ""704"", ""187"", ""177"", ""126"", ""382"", ""220"", ""1103"", ""144"", ""339"", ""57"", ""100215"", ""1101""]","[""nikki haley"", ""Politics"", ""presidential election"", ""Popular Vote"", ""Joe Biden"", ""presidential election 2024"", ""vivek ramaswamy"", ""voting"", ""republican party"", ""michelle obama"", ""hillary clinton"", ""ron desantis"", ""democrats"", ""bernie sanders"", ""elizabeth warren"", ""kanye west"", ""gavin newsom"", ""Trump"", ""chris christie"", ""kamala harris"", ""aoc"", ""Elections"", ""election"", ""2024 presidential election"", ""All"", ""US Election""]","[""73054962612427989214794989986417863037726177625514724797652348246685047271795"", ""1001642493447151925668910251368195271528206049745379920408223242868736360361""]"
